# Cascadia data from XML files, original errors
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 45.276 -119.634
> 10 109
1.163636E+01 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXY    2.032400E+00    8.971500E-01    9.044777E-03
1.163636E+01 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYX   -2.331600E+00   -1.436700E+00    5.971265E-03
1.163636E+01 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYY   -1.731000E-01   -3.636700E-02    8.357452E-03
2.560000E+01 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXX    2.570900E-02    1.938700E-01    4.445110E-03
2.560000E+01 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXY    1.823600E+00    1.081100E+00    6.504844E-03
2.560000E+01 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYX   -1.720400E+00   -1.437900E+00    3.847727E-03
2.560000E+01 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYY   -3.064600E-01   -1.223000E-01    5.630631E-03
5.389474E+01 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXX   -8.108400E-02    6.609700E-02    2.792955E-03
5.389474E+01 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXY    1.127600E+00    1.096800E+00    3.905253E-03
5.389474E+01 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYX   -8.960100E-01   -1.223200E+00    2.738759E-03
5.389474E+01 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYY   -1.863100E-01   -1.817700E-01    3.829360E-03
1.024000E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXX   -3.879600E-02   -9.493500E-03    1.791815E-03
1.024000E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXY    6.342100E-01    8.182300E-01    2.405972E-03
1.024000E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYX   -4.530900E-01   -8.109700E-01    1.731213E-03
